sample_id,condition,batch,patient_id,timepoint,gene,count
S12,treated,batch3,P054,T2,GENE_0480,6
S12,treated,batch3,P054,T2,GENE_0010,0
S12,treated,batch3,P054,T2,GENE_0099,84
S12,treated,batch3,P054,T2,GENE_0449,1
S12,treated,batch3,P054,T2,GENE_0149,3
S12,treated,batch3,P054,T2,GENE_0165,42
S12,treated,batch3,P054,T2,GENE_0262,140
S12,treated,batch3,P054,T2,GENE_0407,45
S12,treated,batch3,P054,T2,GENE_0388,4
S12,treated,batch3,P054,T2,GENE_0443,20
S12,treated,batch3,P054,T2,GENE_0127,33
S12,treated,batch3,P054,T2,GENE_0055,23
S12,treated,batch3,P054,T2,GENE_0363,14
S12,treated,batch3,P054,T2,GENE_0455,15
S12,treated,batch3,P054,T2,GENE_0145,12
S12,treated,batch3,P054,T2,GENE_0346,1
S12,treated,batch3,P054,T2,GENE_0436,10
S12,treated,batch3,P054,T2,GENE_0168,5
S12,treated,batch3,P054,T2,GENE_0288,9
S12,treated,batch3,P054,T2,GENE_0252,9
S12,treated,batch3,P054,T2,GENE_0142,2
S12,treated,batch3,P054,T2,GENE_0089,10
S12,treated,batch3,P054,T2,GENE_0051,46
S12,treated,batch3,P054,T2,GENE_0413,27
S12,treated,batch3,P054,T2,GENE_0177,2
S12,treated,batch3,P054,T2,GENE_0240,1
S12,treated,batch3,P054,T2,GENE_0478,24
S12,treated,batch3,P054,T2,GENE_0186,3
S12,treated,batch3,P054,T2,GENE_0088,21
S12,treated,batch3,P054,T2,GENE_0439,36
S12,treated,batch3,P054,T2,GENE_0344,4
S12,treated,batch3,P054,T2,GENE_0007,16
S12,treated,batch3,P054,T2,GENE_0411,7
S12,treated,batch3,P054,T2,GENE_0105,6
S12,treated,batch3,P054,T2,GENE_0429,27
S12,treated,batch3,P054,T2,GENE_0256,3
S12,treated,batch3,P054,T2,GENE_0394,7
S12,treated,batch3,P054,T2,GENE_0140,7
S12,treated,batch3,P054,T2,GENE_0203,14
S12,treated,batch3,P054,T2,GENE_0098,5
S12,treated,batch3,P054,T2,GENE_0376,93
S12,treated,batch3,P054,T2,GENE_0064,9
S12,treated,batch3,P054,T2,GENE_0497,19
S12,treated,batch3,P054,T2,GENE_0481,26
S12,treated,batch3,P054,T2,GENE_0498,24
S12,treated,batch3,P054,T2,GENE_0215,11
S12,treated,batch3,P054,T2,GENE_0431,21
S12,treated,batch3,P054,T2,GENE_0017,5
S12,treated,batch3,P054,T2,GENE_0491,2
S12,treated,batch3,P054,T2,GENE_0235,2
S12,treated,batch3,P054,T2,GENE_0368,33
S12,treated,batch3,P054,T2,GENE_0173,2
S12,treated,batch3,P054,T2,GENE_0009,4
S12,treated,batch3,P054,T2,GENE_0311,5
S12,treated,batch3,P054,T2,GENE_0412,24
S12,treated,batch3,P054,T2,GENE_0257,14
S12,treated,batch3,P054,T2,GENE_0006,47
S12,treated,batch3,P054,T2,GENE_0357,2
S12,treated,batch3,P054,T2,GENE_0094,17
S12,treated,batch3,P054,T2,GENE_0199,6
S12,treated,batch3,P054,T2,GENE_0156,43
S12,treated,batch3,P054,T2,GENE_0396,3
S12,treated,batch3,P054,T2,GENE_0014,21
S12,treated,batch3,P054,T2,GENE_0392,87
S12,treated,batch3,P054,T2,GENE_0263,15
S12,treated,batch3,P054,T2,GENE_0325,9
S12,treated,batch3,P054,T2,GENE_0056,12
S12,treated,batch3,P054,T2,GENE_0139,22
S12,treated,batch3,P054,T2,GENE_0330,16
S12,treated,batch3,P054,T2,GENE_0131,31
S12,treated,batch3,P054,T2,GENE_0451,92
S12,treated,batch3,P054,T2,GENE_0332,6
S12,treated,batch3,P054,T2,GENE_0083,4
S12,treated,batch3,P054,T2,GENE_0494,16
S12,treated,batch3,P054,T2,GENE_0425,167
S12,treated,batch3,P054,T2,GENE_0041,2
S12,treated,batch3,P054,T2,GENE_0220,66
S12,treated,batch3,P054,T2,GENE_0211,41
S12,treated,batch3,P054,T2,GENE_0176,5
S12,treated,batch3,P054,T2,GENE_0418,15
S12,treated,batch3,P054,T2,GENE_0345,33
S12,treated,batch3,P054,T2,GENE_0193,7
S12,treated,batch3,P054,T2,GENE_0472,11
S12,treated,batch3,P054,T2,GENE_0393,12
S12,treated,batch3,P054,T2,GENE_0106,4
S12,treated,batch3,P054,T2,GENE_0121,4
S12,treated,batch3,P054,T2,GENE_0050,4
S12,treated,batch3,P054,T2,GENE_0024,13
S12,treated,batch3,P054,T2,GENE_0073,6
S12,treated,batch3,P054,T2,GENE_0266,21
S12,treated,batch3,P054,T2,GENE_0184,0
S12,treated,batch3,P054,T2,GENE_0124,16
S12,treated,batch3,P054,T2,GENE_0016,32
S12,treated,batch3,P054,T2,GENE_0214,0
S12,treated,batch3,P054,T2,GENE_0379,22
S12,treated,batch3,P054,T2,GENE_0082,56
S12,treated,batch3,P054,T2,GENE_0002,4
S12,treated,batch3,P054,T2,GENE_0369,77
S12,treated,batch3,P054,T2,GENE_0047,17
S12,treated,batch3,P054,T2,GENE_0338,7
S12,treated,batch3,P054,T2,GENE_0243,9
S12,treated,batch3,P054,T2,GENE_0180,24
S12,treated,batch3,P054,T2,GENE_0422,14
S12,treated,batch3,P054,T2,GENE_0223,20
S12,treated,batch3,P054,T2,GENE_0197,3
S12,treated,batch3,P054,T2,GENE_0342,4
S12,treated,batch3,P054,T2,GENE_0013,4
S12,treated,batch3,P054,T2,GENE_0434,12
S12,treated,batch3,P054,T2,GENE_0273,3
S12,treated,batch3,P054,T2,GENE_0227,9
S12,treated,batch3,P054,T2,GENE_0078,40
S12,treated,batch3,P054,T2,GENE_0362,29
S12,treated,batch3,P054,T2,GENE_0380,25
S12,treated,batch3,P054,T2,GENE_0271,4
S12,treated,batch3,P054,T2,GENE_0115,3
S12,treated,batch3,P054,T2,GENE_0441,49
S12,treated,batch3,P054,T2,GENE_0459,16
S12,treated,batch3,P054,T2,GENE_0077,100
S12,treated,batch3,P054,T2,GENE_0011,20
S12,treated,batch3,P054,T2,GENE_0063,12
S12,treated,batch3,P054,T2,GENE_0493,8
S12,treated,batch3,P054,T2,GENE_0226,7
S12,treated,batch3,P054,T2,GENE_0060,7
S12,treated,batch3,P054,T2,GENE_0181,14
S12,treated,batch3,P054,T2,GENE_0261,44
S12,treated,batch3,P054,T2,GENE_0040,8
S12,treated,batch3,P054,T2,GENE_0294,3
S12,treated,batch3,P054,T2,GENE_0092,5
S12,treated,batch3,P054,T2,GENE_0410,22
S12,treated,batch3,P054,T2,GENE_0485,0
S12,treated,batch3,P054,T2,GENE_0255,3
S12,treated,batch3,P054,T2,GENE_0192,19
S12,treated,batch3,P054,T2,GENE_0377,154
S12,treated,batch3,P054,T2,GENE_0042,10
S12,treated,batch3,P054,T2,GENE_0486,22
S12,treated,batch3,P054,T2,GENE_0290,13
S12,treated,batch3,P054,T2,GENE_0421,12
S12,treated,batch3,P054,T2,GENE_0295,25
S12,treated,batch3,P054,T2,GENE_0154,6
S12,treated,batch3,P054,T2,GENE_0072,11
S12,treated,batch3,P054,T2,GENE_0438,12
S12,treated,batch3,P054,T2,GENE_0287,3
S12,treated,batch3,P054,T2,GENE_0384,22
S12,treated,batch3,P054,T2,GENE_0414,10
S12,treated,batch3,P054,T2,GENE_0195,5
S12,treated,batch3,P054,T2,GENE_0103,15
S12,treated,batch3,P054,T2,GENE_0185,3
S12,treated,batch3,P054,T2,GENE_0171,5
S12,treated,batch3,P054,T2,GENE_0364,16
S12,treated,batch3,P054,T2,GENE_0458,45
S12,treated,batch3,P054,T2,GENE_0479,18
S12,treated,batch3,P054,T2,GENE_0352,2
S12,treated,batch3,P054,T2,GENE_0303,42
S12,treated,batch3,P054,T2,GENE_0034,68
S12,treated,batch3,P054,T2,GENE_0150,21
S12,treated,batch3,P054,T2,GENE_0015,12
S12,treated,batch3,P054,T2,GENE_0035,1
S12,treated,batch3,P054,T2,GENE_0339,13
S12,treated,batch3,P054,T2,GENE_0182,10
S12,treated,batch3,P054,T2,GENE_0175,7
S12,treated,batch3,P054,T2,GENE_0467,7
S12,treated,batch3,P054,T2,GENE_0314,11
S12,treated,batch3,P054,T2,GENE_0132,16
S12,treated,batch3,P054,T2,GENE_0107,11
S12,treated,batch3,P054,T2,GENE_0019,25
S12,treated,batch3,P054,T2,GENE_0403,15
S12,treated,batch3,P054,T2,GENE_0484,2
S12,treated,batch3,P054,T2,GENE_0483,3
S12,treated,batch3,P054,T2,GENE_0219,15
S12,treated,batch3,P054,T2,GENE_0471,2
S12,treated,batch3,P054,T2,GENE_0057,23
S12,treated,batch3,P054,T2,GENE_0170,55
S12,treated,batch3,P054,T2,GENE_0218,38
S12,treated,batch3,P054,T2,GENE_0430,13
S12,treated,batch3,P054,T2,GENE_0065,75
S12,treated,batch3,P054,T2,GENE_0337,19
S12,treated,batch3,P054,T2,GENE_0301,10
S12,treated,batch3,P054,T2,GENE_0336,8
S12,treated,batch3,P054,T2,GENE_0277,10
S12,treated,batch3,P054,T2,GENE_0191,3
S12,treated,batch3,P054,T2,GENE_0003,18
S12,treated,batch3,P054,T2,GENE_0474,10
S12,treated,batch3,P054,T2,GENE_0084,5
S12,treated,batch3,P054,T2,GENE_0085,19
S12,treated,batch3,P054,T2,GENE_0190,43
S12,treated,batch3,P054,T2,GENE_0194,28
S12,treated,batch3,P054,T2,GENE_0432,2
S12,treated,batch3,P054,T2,GENE_0167,1
S12,treated,batch3,P054,T2,GENE_0108,35
S12,treated,batch3,P054,T2,GENE_0080,1
S12,treated,batch3,P054,T2,GENE_0267,14
S12,treated,batch3,P054,T2,GENE_0102,6
S12,treated,batch3,P054,T2,GENE_0225,0
S12,treated,batch3,P054,T2,GENE_0444,26
S12,treated,batch3,P054,T2,GENE_0116,24
S12,treated,batch3,P054,T2,GENE_0296,6
S12,treated,batch3,P054,T2,GENE_0323,0
S12,treated,batch3,P054,T2,GENE_0143,1
S12,treated,batch3,P054,T2,GENE_0489,14
S12,treated,batch3,P054,T2,GENE_0307,4
S12,treated,batch3,P054,T2,GENE_0031,13
S12,treated,batch3,P054,T2,GENE_0285,4
S12,treated,batch3,P054,T2,GENE_0419,49
S12,treated,batch3,P054,T2,GENE_0487,14
S12,treated,batch3,P054,T2,GENE_0395,4
S12,treated,batch3,P054,T2,GENE_0053,45
S12,treated,batch3,P054,T2,GENE_0234,11
S12,treated,batch3,P054,T2,GENE_0097,11
S12,treated,batch3,P054,T2,GENE_0222,17
S12,treated,batch3,P054,T2,GENE_0464,14
S12,treated,batch3,P054,T2,GENE_0387,2
S12,treated,batch3,P054,T2,GENE_0374,10
S12,treated,batch3,P054,T2,GENE_0158,32
S12,treated,batch3,P054,T2,GENE_0118,2
S12,treated,batch3,P054,T2,GENE_0268,5
S12,treated,batch3,P054,T2,GENE_0275,75
S12,treated,batch3,P054,T2,GENE_0067,5
S12,treated,batch3,P054,T2,GENE_0358,8
S12,treated,batch3,P054,T2,GENE_0260,23
S12,treated,batch3,P054,T2,GENE_0026,7
S12,treated,batch3,P054,T2,GENE_0381,71
S12,treated,batch3,P054,T2,GENE_0095,28
S12,treated,batch3,P054,T2,GENE_0456,9
S12,treated,batch3,P054,T2,GENE_0463,61
S12,treated,batch3,P054,T2,GENE_0468,18
S12,treated,batch3,P054,T2,GENE_0448,32
S12,treated,batch3,P054,T2,GENE_0401,25
S12,treated,batch3,P054,T2,GENE_0242,27
S12,treated,batch3,P054,T2,GENE_0114,84
S12,treated,batch3,P054,T2,GENE_0331,13
S12,treated,batch3,P054,T2,GENE_0469,4
S12,treated,batch3,P054,T2,GENE_0324,24
S12,treated,batch3,P054,T2,GENE_0045,5
S12,treated,batch3,P054,T2,GENE_0074,57
S12,treated,batch3,P054,T2,GENE_0354,15
S12,treated,batch3,P054,T2,GENE_0397,11
S12,treated,batch3,P054,T2,GENE_0328,18
S12,treated,batch3,P054,T2,GENE_0136,1
S12,treated,batch3,P054,T2,GENE_0224,6
S12,treated,batch3,P054,T2,GENE_0391,50
S12,treated,batch3,P054,T2,GENE_0076,3
S12,treated,batch3,P054,T2,GENE_0361,12
S12,treated,batch3,P054,T2,GENE_0405,27
S12,treated,batch3,P054,T2,GENE_0329,34
S12,treated,batch3,P054,T2,GENE_0428,47
S12,treated,batch3,P054,T2,GENE_0280,39
S12,treated,batch3,P054,T2,GENE_0402,6
S12,treated,batch3,P054,T2,GENE_0246,2
S12,treated,batch3,P054,T2,GENE_0327,72
S12,treated,batch3,P054,T2,GENE_0087,10
S12,treated,batch3,P054,T2,GENE_0229,14
S12,treated,batch3,P054,T2,GENE_0258,41
S12,treated,batch3,P054,T2,GENE_0187,18
S12,treated,batch3,P054,T2,GENE_0141,23
S12,treated,batch3,P054,T2,GENE_0488,97
S12,treated,batch3,P054,T2,GENE_0450,3
S12,treated,batch3,P054,T2,GENE_0020,93
S12,treated,batch3,P054,T2,GENE_0426,16
S12,treated,batch3,P054,T2,GENE_0251,13
S12,treated,batch3,P054,T2,GENE_0238,65
S12,treated,batch3,P054,T2,GENE_0023,21
S12,treated,batch3,P054,T2,GENE_0371,22
S12,treated,batch3,P054,T2,GENE_0299,22
S12,treated,batch3,P054,T2,GENE_0300,8
S12,treated,batch3,P054,T2,GENE_0036,10
S12,treated,batch3,P054,T2,GENE_0499,2
S12,treated,batch3,P054,T2,GENE_0283,0
S12,treated,batch3,P054,T2,GENE_0382,113
S12,treated,batch3,P054,T2,GENE_0179,4
S12,treated,batch3,P054,T2,GENE_0113,7
S12,treated,batch3,P054,T2,GENE_0482,25
S12,treated,batch3,P054,T2,GENE_0446,28
S12,treated,batch3,P054,T2,GENE_0178,44
S12,treated,batch3,P054,T2,GENE_0375,28
S12,treated,batch3,P054,T2,GENE_0069,4
S12,treated,batch3,P054,T2,GENE_0404,13
S12,treated,batch3,P054,T2,GENE_0163,17
S12,treated,batch3,P054,T2,GENE_0442,23
S12,treated,batch3,P054,T2,GENE_0409,44
S12,treated,batch3,P054,T2,GENE_0046,19
S12,treated,batch3,P054,T2,GENE_0465,31
S12,treated,batch3,P054,T2,GENE_0161,18
S12,treated,batch3,P054,T2,GENE_0291,64
S12,treated,batch3,P054,T2,GENE_0424,23
S12,treated,batch3,P054,T2,GENE_0128,6
S12,treated,batch3,P054,T2,GENE_0408,19
S12,treated,batch3,P054,T2,GENE_0135,8
S12,treated,batch3,P054,T2,GENE_0236,4
S12,treated,batch3,P054,T2,GENE_0043,14
S12,treated,batch3,P054,T2,GENE_0174,48
S12,treated,batch3,P054,T2,GENE_0138,9
S12,treated,batch3,P054,T2,GENE_0166,51
S12,treated,batch3,P054,T2,GENE_0400,90
S12,treated,batch3,P054,T2,GENE_0415,7
S12,treated,batch3,P054,T2,GENE_0272,183
S12,treated,batch3,P054,T2,GENE_0204,23
S12,treated,batch3,P054,T2,GENE_0210,0
S12,treated,batch3,P054,T2,GENE_0353,27
S12,treated,batch3,P054,T2,GENE_0312,17
S12,treated,batch3,P054,T2,GENE_0198,41
S12,treated,batch3,P054,T2,GENE_0096,21
S12,treated,batch3,P054,T2,GENE_0093,8
S12,treated,batch3,P054,T2,GENE_0101,3
S12,treated,batch3,P054,T2,GENE_0269,9
S12,treated,batch3,P054,T2,GENE_0447,3
S12,treated,batch3,P054,T2,GENE_0059,3
S12,treated,batch3,P054,T2,GENE_0297,26
S12,treated,batch3,P054,T2,GENE_0153,44
S12,treated,batch3,P054,T2,GENE_0490,23
S12,treated,batch3,P054,T2,GENE_0433,5
S12,treated,batch3,P054,T2,GENE_0109,7
S12,treated,batch3,P054,T2,GENE_0110,37
S12,treated,batch3,P054,T2,GENE_0340,4
S12,treated,batch3,P054,T2,GENE_0039,13
S12,treated,batch3,P054,T2,GENE_0147,12
S12,treated,batch3,P054,T2,GENE_0466,9
S12,treated,batch3,P054,T2,GENE_0151,18
S12,treated,batch3,P054,T2,GENE_0292,8
S12,treated,batch3,P054,T2,GENE_0416,9
S12,treated,batch3,P054,T2,GENE_0435,4
S12,treated,batch3,P054,T2,GENE_0308,6
S12,treated,batch3,P054,T2,GENE_0159,36
S12,treated,batch3,P054,T2,GENE_0253,6
S12,treated,batch3,P054,T2,GENE_0341,80
S12,treated,batch3,P054,T2,GENE_0457,5
S12,treated,batch3,P054,T2,GENE_0333,27
S12,treated,batch3,P054,T2,GENE_0316,37
S12,treated,batch3,P054,T2,GENE_0028,3
S12,treated,batch3,P054,T2,GENE_0319,6
S12,treated,batch3,P054,T2,GENE_0278,1
S12,treated,batch3,P054,T2,GENE_0370,54
S12,treated,batch3,P054,T2,GENE_0217,10
S12,treated,batch3,P054,T2,GENE_0091,200
S12,treated,batch3,P054,T2,GENE_0086,3
S12,treated,batch3,P054,T2,GENE_0343,23
S13,control,batch2,P053,T0,GENE_0356,4
S13,control,batch2,P053,T0,GENE_0233,11
S13,control,batch2,P053,T0,GENE_0232,79
S13,control,batch2,P053,T0,GENE_0160,18
S13,control,batch2,P053,T0,GENE_0049,3
S13,control,batch2,P053,T0,GENE_0245,32
S13,control,batch2,P053,T0,GENE_0130,55
S13,control,batch2,P053,T0,GENE_0477,16
S13,control,batch2,P053,T0,GENE_0054,9
S13,control,batch2,P053,T0,GENE_0427,2
S13,control,batch2,P053,T0,GENE_0349,20
S13,control,batch2,P053,T0,GENE_0018,17
S13,control,batch2,P053,T0,GENE_0207,39
S13,control,batch2,P053,T0,GENE_0282,7
S13,control,batch2,P053,T0,GENE_0298,40
S13,control,batch2,P053,T0,GENE_0004,9
S13,control,batch2,P053,T0,GENE_0241,50
S13,control,batch2,P053,T0,GENE_0265,12
S13,control,batch2,P053,T0,GENE_0249,89
S13,control,batch2,P053,T0,GENE_0126,5
S13,control,batch2,P053,T0,GENE_0385,42
S13,control,batch2,P053,T0,GENE_0310,15
S13,control,batch2,P053,T0,GENE_0276,4
S13,control,batch2,P053,T0,GENE_0070,6
S13,control,batch2,P053,T0,GENE_0306,10
S13,control,batch2,P053,T0,GENE_0201,13
S13,control,batch2,P053,T0,GENE_0075,18
S13,control,batch2,P053,T0,GENE_0239,5
S13,control,batch2,P053,T0,GENE_0172,14
S13,control,batch2,P053,T0,GENE_0417,118
S13,control,batch2,P053,T0,GENE_0318,91
S13,control,batch2,P053,T0,GENE_0029,23
S13,control,batch2,P053,T0,GENE_0475,18
S13,control,batch2,P053,T0,GENE_0071,13
S13,control,batch2,P053,T0,GENE_0347,30
S13,control,batch2,P053,T0,GENE_0350,6
S13,control,batch2,P053,T0,GENE_0033,10
S13,control,batch2,P053,T0,GENE_0021,4
S13,control,batch2,P053,T0,GENE_0437,15
S13,control,batch2,P053,T0,GENE_0037,23
S13,control,batch2,P053,T0,GENE_0452,11
S13,control,batch2,P053,T0,GENE_0492,80
S13,control,batch2,P053,T0,GENE_0423,3
S13,control,batch2,P053,T0,GENE_0001,3
S13,control,batch2,P053,T0,GENE_0309,13
S13,control,batch2,P053,T0,GENE_0317,25
S13,control,batch2,P053,T0,GENE_0044,75
S13,control,batch2,P053,T0,GENE_0209,7
S13,control,batch2,P053,T0,GENE_0228,42
S13,control,batch2,P053,T0,GENE_0030,8
S13,control,batch2,P053,T0,GENE_0058,10
S13,control,batch2,P053,T0,GENE_0164,25
S13,control,batch2,P053,T0,GENE_0022,31
S13,control,batch2,P053,T0,GENE_0038,6
S13,control,batch2,P053,T0,GENE_0372,57
S13,control,batch2,P053,T0,GENE_0100,41
S13,control,batch2,P053,T0,GENE_0119,10
S13,control,batch2,P053,T0,GENE_0146,19
S13,control,batch2,P053,T0,GENE_0148,20
S13,control,batch2,P053,T0,GENE_0322,8
S13,control,batch2,P053,T0,GENE_0389,2
S13,control,batch2,P053,T0,GENE_0390,5
S13,control,batch2,P053,T0,GENE_0420,17
S13,control,batch2,P053,T0,GENE_0066,20
S13,control,batch2,P053,T0,GENE_0279,9
S13,control,batch2,P053,T0,GENE_0090,9
S13,control,batch2,P053,T0,GENE_0129,28
S13,control,batch2,P053,T0,GENE_0205,1
S13,control,batch2,P053,T0,GENE_0125,33
S13,control,batch2,P053,T0,GENE_0453,1
S13,control,batch2,P053,T0,GENE_0473,10
S13,control,batch2,P053,T0,GENE_0367,6
S13,control,batch2,P053,T0,GENE_0304,3
S13,control,batch2,P053,T0,GENE_0122,40
S13,control,batch2,P053,T0,GENE_0032,12
S13,control,batch2,P053,T0,GENE_0208,16
S13,control,batch2,P053,T0,GENE_0012,10
S13,control,batch2,P053,T0,GENE_0335,15
S13,control,batch2,P053,T0,GENE_0321,13
S13,control,batch2,P053,T0,GENE_0360,2
S13,control,batch2,P053,T0,GENE_0111,29
S13,control,batch2,P053,T0,GENE_0079,7
S13,control,batch2,P053,T0,GENE_0373,2
S13,control,batch2,P053,T0,GENE_0144,9
S13,control,batch2,P053,T0,GENE_0155,58
S13,control,batch2,P053,T0,GENE_0196,27
S13,control,batch2,P053,T0,GENE_0302,15
S13,control,batch2,P053,T0,GENE_0254,8
S13,control,batch2,P053,T0,GENE_0461,13
S13,control,batch2,P053,T0,GENE_0454,145
S13,control,batch2,P053,T0,GENE_0237,33
S13,control,batch2,P053,T0,GENE_0383,22
S13,control,batch2,P053,T0,GENE_0206,37
S13,control,batch2,P053,T0,GENE_0355,5
S13,control,batch2,P053,T0,GENE_0320,18
S13,control,batch2,P053,T0,GENE_0183,8
S13,control,batch2,P053,T0,GENE_0188,13
S13,control,batch2,P053,T0,GENE_0230,4
S13,control,batch2,P053,T0,GENE_0378,25
S13,control,batch2,P053,T0,GENE_0406,8
S13,control,batch2,P053,T0,GENE_0213,19
S13,control,batch2,P053,T0,GENE_0008,20
S13,control,batch2,P053,T0,GENE_0293,8
S13,control,batch2,P053,T0,GENE_0496,3
S13,control,batch2,P053,T0,GENE_0348,21
S13,control,batch2,P053,T0,GENE_0104,22
S13,control,batch2,P053,T0,GENE_0313,31
S13,control,batch2,P053,T0,GENE_0081,0
S13,control,batch2,P053,T0,GENE_0289,111
S13,control,batch2,P053,T0,GENE_0212,13
S13,control,batch2,P053,T0,GENE_0476,26
S13,control,batch2,P053,T0,GENE_0359,4
S13,control,batch2,P053,T0,GENE_0068,13
S13,control,batch2,P053,T0,GENE_0399,2
S13,control,batch2,P053,T0,GENE_0216,5
S13,control,batch2,P053,T0,GENE_0305,40
S13,control,batch2,P053,T0,GENE_0048,14
S13,control,batch2,P053,T0,GENE_0366,10
S13,control,batch2,P053,T0,GENE_0112,12
S13,control,batch2,P053,T0,GENE_0133,31
S13,control,batch2,P053,T0,GENE_0005,17
S13,control,batch2,P053,T0,GENE_0169,17
S13,control,batch2,P053,T0,GENE_0495,133
S13,control,batch2,P053,T0,GENE_0200,11
S13,control,batch2,P053,T0,GENE_0445,16
S13,control,batch2,P053,T0,GENE_0248,24
S13,control,batch2,P053,T0,GENE_0264,46
S13,control,batch2,P053,T0,GENE_0351,39
S13,control,batch2,P053,T0,GENE_0137,43
S13,control,batch2,P053,T0,GENE_0274,8
S13,control,batch2,P053,T0,GENE_0120,78
S13,control,batch2,P053,T0,GENE_0152,1
S13,control,batch2,P053,T0,GENE_0250,11
S13,control,batch2,P053,T0,GENE_0326,4
S13,control,batch2,P053,T0,GENE_0386,18
S13,control,batch2,P053,T0,GENE_0052,21
S13,control,batch2,P053,T0,GENE_0398,17
S13,control,batch2,P053,T0,GENE_0365,14
S13,control,batch2,P053,T0,GENE_0281,75
S13,control,batch2,P053,T0,GENE_0440,23
S13,control,batch2,P053,T0,GENE_0202,7
S13,control,batch2,P053,T0,GENE_0134,23
S13,control,batch2,P053,T0,GENE_0027,46
S13,control,batch2,P053,T0,GENE_0460,2
S13,control,batch2,P053,T0,GENE_0247,26
S13,control,batch2,P053,T0,GENE_0231,33
S13,control,batch2,P053,T0,GENE_0061,6
S13,control,batch2,P053,T0,GENE_0286,39
S13,control,batch2,P053,T0,GENE_0162,14
S13,control,batch2,P053,T0,GENE_0270,16
S13,control,batch2,P053,T0,GENE_0157,10
S13,control,batch2,P053,T0,GENE_0315,8
S13,control,batch2,P053,T0,GENE_0062,3
S13,control,batch2,P053,T0,GENE_0244,0
S13,control,batch2,P053,T0,GENE_0123,73
S13,control,batch2,P053,T0,GENE_0470,11
S13,control,batch2,P053,T0,GENE_0462,6
S13,control,batch2,P053,T0,GENE_0284,0
S13,control,batch2,P053,T0,GENE_0025,7
S13,control,batch2,P053,T0,GENE_0221,6
S13,control,batch2,P053,T0,GENE_0189,42
S13,control,batch2,P053,T0,GENE_0334,29
S13,control,batch2,P053,T0,GENE_0000,10
S13,control,batch2,P053,T0,GENE_0259,121
S13,control,batch2,P053,T0,GENE_0117,29
S13,control,batch2,P053,T0,GENE_0480,10
S13,control,batch2,P053,T0,GENE_0010,1
S13,control,batch2,P053,T0,GENE_0099,138
S13,control,batch2,P053,T0,GENE_0449,7
S13,control,batch2,P053,T0,GENE_0149,4
S13,control,batch2,P053,T0,GENE_0165,27
S13,control,batch2,P053,T0,GENE_0262,114
S13,control,batch2,P053,T0,GENE_0407,56
S13,control,batch2,P053,T0,GENE_0388,19
S13,control,batch2,P053,T0,GENE_0443,24
S13,control,batch2,P053,T0,GENE_0127,37
S13,control,batch2,P053,T0,GENE_0055,25
S13,control,batch2,P053,T0,GENE_0363,12
S13,control,batch2,P053,T0,GENE_0455,25
S13,control,batch2,P053,T0,GENE_0145,27
S13,control,batch2,P053,T0,GENE_0346,5
S13,control,batch2,P053,T0,GENE_0436,9
S13,control,batch2,P053,T0,GENE_0168,3
S13,control,batch2,P053,T0,GENE_0288,18
S13,control,batch2,P053,T0,GENE_0252,0
S13,control,batch2,P053,T0,GENE_0142,0
S13,control,batch2,P053,T0,GENE_0089,20
S13,control,batch2,P053,T0,GENE_0051,59
S13,control,batch2,P053,T0,GENE_0413,24
S13,control,batch2,P053,T0,GENE_0177,1
S13,control,batch2,P053,T0,GENE_0240,1
S13,control,batch2,P053,T0,GENE_0478,27
S13,control,batch2,P053,T0,GENE_0186,3
S13,control,batch2,P053,T0,GENE_0088,13
S13,control,batch2,P053,T0,GENE_0439,13
S13,control,batch2,P053,T0,GENE_0344,4
S13,control,batch2,P053,T0,GENE_0007,11
S13,control,batch2,P053,T0,GENE_0411,2
S13,control,batch2,P053,T0,GENE_0105,10
S13,control,batch2,P053,T0,GENE_0429,22
S13,control,batch2,P053,T0,GENE_0256,2
S13,control,batch2,P053,T0,GENE_0394,20
S13,control,batch2,P053,T0,GENE_0140,11
S13,control,batch2,P053,T0,GENE_0203,19
S13,control,batch2,P053,T0,GENE_0098,8
S13,control,batch2,P053,T0,GENE_0376,35
S13,control,batch2,P053,T0,GENE_0064,14
S13,control,batch2,P053,T0,GENE_0497,3
S13,control,batch2,P053,T0,GENE_0481,7
S13,control,batch2,P053,T0,GENE_0498,14
S13,control,batch2,P053,T0,GENE_0215,12
S13,control,batch2,P053,T0,GENE_0431,18
S13,control,batch2,P053,T0,GENE_0017,4
S13,control,batch2,P053,T0,GENE_0491,2
S13,control,batch2,P053,T0,GENE_0235,5
S13,control,batch2,P053,T0,GENE_0368,28
S13,control,batch2,P053,T0,GENE_0173,0
S13,control,batch2,P053,T0,GENE_0009,9
S13,control,batch2,P053,T0,GENE_0311,12
S13,control,batch2,P053,T0,GENE_0412,24
S13,control,batch2,P053,T0,GENE_0257,7
S13,control,batch2,P053,T0,GENE_0006,29
S13,control,batch2,P053,T0,GENE_0357,7
S13,control,batch2,P053,T0,GENE_0094,10
S13,control,batch2,P053,T0,GENE_0199,10
S13,control,batch2,P053,T0,GENE_0156,108
S13,control,batch2,P053,T0,GENE_0396,3
S13,control,batch2,P053,T0,GENE_0014,23
S13,control,batch2,P053,T0,GENE_0392,17
S13,control,batch2,P053,T0,GENE_0263,20
S13,control,batch2,P053,T0,GENE_0325,4
S13,control,batch2,P053,T0,GENE_0056,10
S13,control,batch2,P053,T0,GENE_0139,5
